event_id,timestamp,user_id,instrument,direction,lot_size,trade_volume_usd,margin_used_pct,pnl,trade_duration_sec,ip_address,is_anomaly,anomaly_type
TE_007670,2025-03-19 21:15:32,user_0012,USD/JPY,buy,0.21,21000.0,23.3,-1.32,10.7,72.34.114.227,0,
TE_002835,2025-03-19 21:16:37,user_0459,AUD/USD,sell,0.17,17000.0,64.7,-3.51,890.7,103.4.208.208,1,consistent_profit
TE_019059,2025-03-19 21:23:46,user_0372,GBP/USD,sell,0.68,68000.0,5.7,33.02,72.0,85.214.42.1,0,
TE_012779,2025-03-19 21:37:54,user_0434,USD/CHF,sell,0.55,55000.0,47.1,-39.02,208.0,81.2.93.101,1,large_withdrawal_dormant
TE_004923,2025-03-19 21:40:46,user_0479,EUR/USD,sell,2.05,205000.0,17.6,150.37,80.0,81.2.159.17,1,collusion_ring|large_withdrawal_dormant|volume_spike
TE_018439,2025-03-19 21:45:58,user_0428,EUR/USD,sell,0.69,69000.0,51.6,-7.75,57.6,85.214.23.189,1,collusion_ring|consistent_profit|structuring
TE_000259,2025-03-19 21:52:55,user_0085,AUD/USD,sell,0.26,26000.0,53.1,-2.02,84.1,103.4.52.243,0,
TE_001240,2025-03-19 21:53:35,user_0265,EUR/USD,sell,0.07,7000.0,15.4,9.95,514.9,85.214.108.79,0,
TE_006553,2025-03-19 21:55:54,user_0253,USD/CAD,sell,0.26,26000.0,27.1,8.91,50.2,210.171.69.204,0,
TE_004926,2025-03-19 21:56:24,user_0479,USD/CAD,buy,2.94,294000.0,32.3,66.82,13.4,81.2.159.17,1,collusion_ring|large_withdrawal_dormant|volume_spike
TE_020665,2025-03-19 21:56:36,user_0053,GBP/USD,sell,0.25,25000.0,51.3,-3.52,2562.6,81.2.67.183,0,
TE_005736,2025-03-19 21:57:42,user_0396,AUD/USD,sell,0.05,5000.0,5.9,1.18,23.5,81.2.131.106,0,
TE_016485,2025-03-19 21:59:51,user_0445,EUR/USD,sell,0.08,8000.0,50.6,-1.68,5.8,103.21.39.79,1,deposit_withdraw_abuse|ip_hub
TE_018233,2025-03-20 08:00:02,user_0371,GBP/USD,sell,0.83,83000.0,15.4,49.64,153.6,64.18.74.29,0,
TE_002422,2025-03-20 08:01:34,user_0446,USD/JPY,sell,0.15,15000.0,56.0,0.88,515.2,72.34.8.197,1,single_instrument
TE_002631,2025-03-20 08:03:16,user_0182,EUR/GBP,sell,0.07,7000.0,16.8,-5.68,144.5,94.56.184.23,0,
TE_009887,2025-03-20 08:04:28,user_0489,AUD/USD,sell,0.16,16000.0,59.6,4.91,22.5,94.56.214.60,1,single_instrument|unusual_time_login
TE_006142,2025-03-20 08:05:28,user_0142,AUD/USD,buy,0.22,22000.0,34.0,-6.98,33.3,103.4.58.64,0,
TE_012072,2025-03-20 08:10:08,user_0055,EUR/GBP,sell,0.37,37000.0,13.5,-14.43,685.1,72.34.114.230,0,
TE_024751,2025-03-20 08:10:42,user_0469,USD/CAD,buy,0.09,9000.0,10.5,25.6,4.4,85.214.227.190,1,latency_arbitrage|structuring
TE_001865,2025-03-20 08:11:12,user_0237,EUR/USD,sell,0.57,57000.0,64.4,32.45,77.2,64.18.248.35,0,
TE_025359,2025-03-20 08:12:27,user_0050,AUD/USD,buy,0.16,16000.0,50.6,-6.68,3.0,81.2.87.245,0,
TE_001523,2025-03-20 08:13:04,user_0166,AUD/USD,buy,0.28,28000.0,63.2,6.34,290.2,64.18.9.52,0,
TE_010268,2025-03-20 08:21:14,user_0069,EUR/GBP,sell,0.52,52000.0,47.1,10.93,71.9,64.18.107.123,0,
TE_011742,2025-03-20 08:23:09,user_0497,NZD/USD,sell,0.78,78000.0,46.2,163.97,277.6,94.56.142.107,1,consistent_profit|multi_ip_login
TE_013078,2025-03-20 08:24:50,user_0200,USD/JPY,buy,0.06,6000.0,49.2,3.69,1173.8,103.4.118.189,0,
TE_017427,2025-03-20 08:25:00,user_0483,USD/CHF,sell,0.12,12000.0,36.6,-1.97,143.0,210.171.85.206,1,brute_force_login|rapid_kyc_withdrawal
TE_013595,2025-03-20 08:26:14,user_0194,AUD/USD,buy,0.03,3000.0,44.6,0.28,1327.0,72.34.215.242,0,
TE_013498,2025-03-20 08:26:24,user_0136,USD/CHF,sell,0.67,67000.0,41.0,37.7,2243.7,210.171.50.45,0,
TE_006444,2025-03-20 08:28:18,user_0255,EUR/GBP,sell,0.19,19000.0,55.4,6.23,195.4,85.214.11.30,0,
TE_002633,2025-03-20 08:28:49,user_0182,EUR/GBP,sell,0.08,8000.0,30.0,4.52,20.3,94.56.184.23,0,
TE_016631,2025-03-20 08:31:13,user_0183,USD/CHF,buy,0.13,13000.0,24.9,1.88,55.0,85.214.186.107,0,
TE_006408,2025-03-20 08:33:11,user_0466,USD/CAD,sell,0.28,28000.0,36.3,-10.82,77.2,85.214.31.168,1,rapid_kyc_withdrawal|single_instrument
TE_010867,2025-03-20 08:34:16,user_0422,USD/CAD,buy,0.56,56000.0,57.7,6.78,1695.3,81.2.92.14,0,
TE_012073,2025-03-20 08:34:19,user_0055,GBP/USD,buy,0.26,26000.0,15.4,16.21,531.9,72.34.114.230,0,
TE_002423,2025-03-20 08:34:23,user_0446,USD/JPY,sell,0.12,12000.0,38.2,-5.31,955.3,72.34.8.197,1,single_instrument
TE_026665,2025-03-20 08:37:13,user_0174,AUD/USD,sell,0.47,47000.0,55.3,10.06,213.5,103.4.23.65,0,
TE_017238,2025-03-20 08:37:34,user_0064,USD/CAD,buy,0.47,47000.0,15.1,32.21,33.5,64.18.168.37,0,
TE_012071,2025-03-20 08:40:54,user_0055,USD/CHF,sell,0.13,13000.0,28.5,-14.16,5298.9,72.34.114.230,0,
TE_007146,2025-03-20 08:41:01,user_0171,USD/JPY,buy,0.12,12000.0,44.2,0.2,481.8,210.171.244.244,0,
TE_014668,2025-03-20 08:44:49,user_0191,USD/CAD,sell,0.13,13000.0,16.9,-8.02,332.8,64.18.242.238,0,
TE_001864,2025-03-20 08:44:57,user_0237,EUR/GBP,sell,0.81,81000.0,44.5,39.06,164.4,64.18.248.35,0,
TE_014669,2025-03-20 08:48:01,user_0191,NZD/USD,sell,0.23,23000.0,9.7,2.5,149.2,64.18.242.238,0,
TE_017949,2025-03-20 08:49:22,user_0431,EUR/GBP,sell,0.04,4000.0,60.5,14.9,0.5,103.4.96.205,1,latency_arbitrage|single_instrument
TE_015845,2025-03-20 08:56:59,user_0043,USD/CHF,buy,0.17,17000.0,34.6,-19.92,734.4,81.2.27.23,0,
TE_026565,2025-03-20 08:57:37,user_0419,USD/CHF,buy,0.12,12000.0,8.7,9.44,190.8,81.2.183.250,0,
TE_007759,2025-03-20 09:00:06,user_0202,USD/JPY,buy,0.04,4000.0,25.8,-0.79,104.4,210.171.139.29,0,
TE_023984,2025-03-20 09:00:24,user_0480,USD/JPY,buy,0.34,34000.0,27.3,13.49,0.8,85.214.139.6,1,latency_arbitrage
TE_020209,2025-03-20 09:00:45,user_0105,NZD/USD,buy,0.24,24000.0,46.9,0.14,8.1,103.4.76.129,0,
TE_023974,2025-03-20 09:01:05,user_0480,USD/JPY,sell,0.36,36000.0,46.9,21.05,2.5,85.214.139.6,1,latency_arbitrage
TE_023990,2025-03-20 09:04:02,user_0480,USD/JPY,buy,0.3,30000.0,12.2,37.68,1.2,85.214.139.6,1,latency_arbitrage
TE_023975,2025-03-20 09:05:28,user_0480,AUD/USD,buy,0.58,58000.0,13.5,30.6,1.0,85.214.139.6,1,latency_arbitrage
TE_005524,2025-03-20 09:07:14,user_0475,USD/CHF,sell,0.55,55000.0,55.2,191.32,1254.1,81.2.51.42,1,consistent_profit|rapid_kyc_withdrawal
TE_022437,2025-03-20 09:09:26,user_0165,USD/JPY,sell,0.22,22000.0,61.1,11.59,311.3,94.56.19.74,0,
TE_009711,2025-03-20 09:09:47,user_0447,NZD/USD,sell,0.02,2000.0,36.0,0.74,19.3,103.4.31.60,1,device_switching
TE_020378,2025-03-20 09:10:30,user_0335,GBP/USD,buy,0.11,11000.0,57.6,-2.33,251.3,210.171.197.104,0,
TE_011459,2025-03-20 09:12:10,user_0173,EUR/USD,buy,0.08,8000.0,19.7,-2.32,227.2,85.214.254.202,0,
TE_023976,2025-03-20 09:12:54,user_0480,USD/JPY,sell,0.24,24000.0,48.6,51.35,3.2,85.214.139.6,1,latency_arbitrage
TE_003894,2025-03-20 09:12:59,user_0471,NZD/USD,sell,0.1,10000.0,21.1,4.1,530.1,210.171.103.228,1,single_instrument|volume_spike
TE_004508,2025-03-20 09:13:06,user_0268,GBP/USD,sell,0.41,41000.0,48.5,1.91,142.1,81.2.172.54,0,
TE_004368,2025-03-20 09:21:32,user_0286,AUD/USD,sell,0.22,22000.0,51.1,13.76,172.2,103.4.237.215,0,
TE_007413,2025-03-20 09:22:37,user_0222,USD/JPY,sell,0.87,87000.0,20.7,21.09,23.6,94.56.14.50,0,
TE_005862,2025-03-20 09:32:05,user_0011,AUD/USD,buy,0.29,29000.0,53.0,-6.84,525.9,64.18.178.91,0,
TE_024132,2025-03-20 09:32:43,user_0374,AUD/USD,sell,0.47,47000.0,61.5,-16.52,193.6,72.34.105.110,0,
TE_002421,2025-03-20 09:39:26,user_0446,USD/JPY,buy,0.1,10000.0,56.5,6.45,11.3,72.34.8.197,1,single_instrument
TE_010931,2025-03-20 09:42:32,user_0023,USD/JPY,sell,0.31,31000.0,39.1,-7.66,2317.9,94.56.111.205,0,
TE_022359,2025-03-20 09:45:31,user_0262,EUR/USD,sell,0.18,18000.0,45.1,2.85,93.1,210.171.61.153,0,
TE_007758,2025-03-20 09:52:15,user_0202,USD/JPY,buy,0.06,6000.0,15.6,0.86,72.9,210.171.139.29,0,
TE_021493,2025-03-20 09:52:52,user_0086,USD/CAD,sell,0.5,50000.0,5.2,-18.55,324.8,210.171.158.131,0,
TE_026666,2025-03-20 09:55:04,user_0174,EUR/USD,buy,0.2,20000.0,64.5,13.16,17.4,103.4.23.65,0,
TE_017950,2025-03-20 10:02:08,user_0431,EUR/GBP,buy,0.05,5000.0,25.5,54.63,0.6,103.4.96.205,1,latency_arbitrage|single_instrument
TE_015640,2025-03-20 10:03:04,user_0250,USD/JPY,sell,0.16,16000.0,27.0,2.06,20.3,103.21.245.131,0,
TE_017236,2025-03-20 10:06:16,user_0064,AUD/USD,sell,0.43,43000.0,56.5,7.9,601.3,64.18.168.37,0,
TE_003893,2025-03-20 10:07:30,user_0471,NZD/USD,buy,0.11,11000.0,15.8,-3.2,187.9,210.171.103.228,1,single_instrument|volume_spike
TE_023978,2025-03-20 10:10:49,user_0480,AUD/USD,sell,0.66,66000.0,15.2,5.4,0.9,85.214.139.6,1,latency_arbitrage
TE_007414,2025-03-20 10:14:12,user_0222,USD/CHF,sell,0.5,50000.0,21.2,-26.55,8.9,94.56.14.50,0,
TE_020206,2025-03-20 10:14:12,user_0105,NZD/USD,buy,0.2,20000.0,54.3,-6.16,178.6,103.4.76.129,0,
TE_023987,2025-03-20 10:21:41,user_0480,AUD/USD,buy,0.36,36000.0,51.5,9.64,4.6,85.214.139.6,1,latency_arbitrage
TE_023973,2025-03-20 10:28:24,user_0480,USD/JPY,sell,0.71,71000.0,63.3,29.21,3.8,85.214.139.6,1,latency_arbitrage
TE_011091,2025-03-20 10:29:50,user_0139,AUD/USD,buy,0.18,18000.0,46.1,-2.57,43.8,94.56.251.129,0,
TE_006139,2025-03-20 10:38:40,user_0142,NZD/USD,sell,0.32,32000.0,56.1,-26.53,403.5,103.4.58.64,0,
TE_024752,2025-03-20 10:42:48,user_0469,USD/CAD,buy,0.08,8000.0,53.8,27.13,2.7,85.214.227.190,1,latency_arbitrage|structuring
TE_015567,2025-03-20 10:43:42,user_0218,USD/CHF,sell,0.78,78000.0,56.3,-13.55,16.5,85.214.116.52,0,
TE_015089,2025-03-20 10:43:45,user_0415,USD/CAD,sell,0.38,38000.0,14.1,-27.17,28.9,94.56.214.65,0,
TE_010157,2025-03-20 10:48:06,user_0420,USD/CAD,buy,0.2,20000.0,21.9,-10.44,36.6,64.18.235.131,0,
TE_007854,2025-03-20 10:48:07,user_0167,USD/JPY,buy,0.29,29000.0,28.1,2.54,119.2,103.21.128.219,0,
TE_012782,2025-03-20 10:54:16,user_0434,EUR/GBP,buy,0.21,21000.0,60.0,-1.69,57.8,81.2.93.101,1,large_withdrawal_dormant
TE_004132,2025-03-20 10:56:19,user_0407,USD/JPY,buy,0.37,37000.0,41.1,5.4,98.1,103.21.147.149,0,
TE_017615,2025-03-20 11:02:37,user_0271,EUR/USD,buy,0.35,35000.0,9.4,17.52,1086.9,103.4.244.142,0,
TE_022789,2025-03-20 11:11:24,user_0042,AUD/USD,buy,0.02,2000.0,21.1,1.3,302.3,85.214.82.43,0,
TE_024561,2025-03-20 11:12:00,user_0287,USD/JPY,buy,0.08,8000.0,45.2,4.24,56.2,81.2.3.172,0,
TE_005860,2025-03-20 11:15:37,user_0011,AUD/USD,buy,0.86,86000.0,18.4,-20.08,160.3,64.18.178.91,0,
TE_010523,2025-03-20 11:27:32,user_0473,GBP/USD,sell,0.13,13000.0,33.4,8.96,331.7,85.214.112.66,1,unusual_time_login
TE_020431,2025-03-20 11:29:18,user_0263,USD/CAD,sell,0.74,74000.0,24.4,41.53,47.6,210.171.130.93,0,
TE_000389,2025-03-20 11:29:30,user_0460,GBP/USD,buy,0.58,58000.0,62.0,7.68,108.8,94.56.211.234,1,volume_spike
TE_025358,2025-03-20 11:32:20,user_0050,AUD/USD,buy,0.13,13000.0,17.7,-0.23,81.6,81.2.87.245,0,
TE_004506,2025-03-20 11:33:06,user_0268,GBP/USD,buy,0.51,51000.0,36.1,20.29,478.7,81.2.172.54,0,
TE_025945,2025-03-20 11:52:30,user_0288,AUD/USD,sell,0.1,10000.0,46.3,3.35,102.4,210.171.94.129,0,
TE_026536,2025-03-20 11:54:10,user_0113,EUR/USD,sell,0.19,19000.0,61.7,8.58,1392.4,103.21.244.235,0,
TE_002775,2025-03-20 12:08:31,user_0158,EUR/USD,sell,0.01,1000.0,45.8,-1.23,300.7,103.21.188.84,0,
TE_007087,2025-03-20 12:09:41,user_0458,AUD/USD,buy,0.03,3000.0,49.4,0.03,511.5,103.4.135.136,1,bot_behavior
TE_011089,2025-03-20 12:10:09,user_0139,NZD/USD,buy,0.19,19000.0,7.0,2.74,84.5,94.56.251.129,0,
TE_015846,2025-03-20 12:10:30,user_0043,GBP/USD,buy,0.09,9000.0,53.4,-2.15,138.8,81.2.27.23,0,
TE_015736,2025-03-20 12:10:47,user_0054,NZD/USD,sell,0.27,27000.0,21.4,46.08,73.3,94.56.188.70,0,
TE_012466,2025-03-20 12:13:06,user_0089,AUD/USD,sell,0.1,10000.0,45.3,4.82,49.4,81.2.247.253,0,
TE_006141,2025-03-20 12:13:57,user_0142,NZD/USD,buy,0.11,11000.0,36.1,4.22,203.0,103.4.170.155,0,
TE_004131,2025-03-20 12:18:06,user_0407,AUD/USD,sell,0.54,54000.0,25.6,21.9,161.5,103.21.147.149,0,
TE_017237,2025-03-20 12:22:37,user_0064,USD/CAD,buy,0.34,34000.0,16.3,42.91,110.6,64.18.168.37,0,
TE_012781,2025-03-20 12:26:03,user_0434,USD/CHF,buy,0.17,17000.0,32.7,2.02,33.0,81.2.93.101,1,large_withdrawal_dormant
TE_002472,2025-03-20 12:26:34,user_0114,USD/CAD,sell,0.27,27000.0,20.4,1.18,205.9,85.214.152.142,0,
TE_020433,2025-03-20 12:27:09,user_0263,EUR/GBP,sell,0.8,80000.0,62.0,31.64,365.8,210.171.130.93,0,
TE_010932,2025-03-20 12:27:45,user_0023,NZD/USD,buy,0.12,12000.0,44.5,-3.96,21.9,94.56.111.205,0,
TE_021286,2025-03-20 12:37:56,user_0278,AUD/USD,sell,0.53,53000.0,14.0,-30.39,146.2,103.4.161.60,0,
TE_002632,2025-03-20 12:43:13,user_0182,USD/JPY,buy,0.06,6000.0,6.1,0.84,62.1,94.56.184.23,0,
TE_013594,2025-03-20 12:44:39,user_0194,USD/JPY,buy,0.04,4000.0,48.9,-3.7,94.2,72.34.215.242,0,
TE_018850,2025-03-20 12:45:48,user_0187,USD/JPY,sell,0.11,11000.0,57.7,-2.7,237.1,94.56.136.80,0,
TE_023980,2025-03-20 12:45:51,user_0480,AUD/USD,buy,0.74,74000.0,36.9,23.55,1.1,85.214.139.6,1,latency_arbitrage
TE_001525,2025-03-20 12:47:46,user_0166,GBP/USD,buy,0.26,26000.0,9.3,9.14,118.6,64.18.192.184,0,
TE_008457,2025-03-20 12:51:09,user_0345,USD/CHF,sell,0.61,61000.0,7.9,52.34,276.5,103.4.128.138,0,
TE_006967,2025-03-20 12:53:23,user_0259,NZD/USD,buy,0.23,23000.0,38.4,12.89,15.8,210.171.17.189,0,
TE_023991,2025-03-20 12:57:05,user_0480,AUD/USD,sell,0.34,34000.0,47.9,51.4,3.9,85.214.139.6,1,latency_arbitrage
TE_021492,2025-03-20 12:57:43,user_0086,USD/CAD,sell,0.47,47000.0,54.4,25.06,64.4,210.171.158.131,0,
TE_012335,2025-03-20 12:59:37,user_0252,EUR/GBP,sell,0.15,15000.0,50.8,10.41,39.7,64.18.216.128,0,
TE_022790,2025-03-20 13:03:32,user_0042,EUR/GBP,buy,0.02,2000.0,16.7,-0.6,1671.3,85.214.82.43,0,
TE_006140,2025-03-20 13:06:52,user_0142,USD/CHF,buy,0.18,18000.0,21.9,-4.22,51.1,103.4.58.64,0,
TE_020787,2025-03-20 13:10:11,user_0188,NZD/USD,buy,0.63,63000.0,18.6,-15.83,674.3,81.2.245.38,0,
TE_019815,2025-03-20 13:11:11,user_0283,USD/CAD,sell,0.23,23000.0,51.7,-0.45,12.2,103.21.104.171,0,
TE_023981,2025-03-20 13:13:41,user_0480,USD/CAD,sell,0.51,51000.0,14.3,34.48,3.0,85.214.139.6,1,latency_arbitrage
TE_015569,2025-03-20 13:31:16,user_0218,AUD/USD,sell,0.69,69000.0,56.9,1.79,470.2,85.214.116.52,0,
TE_012467,2025-03-20 13:40:03,user_0089,USD/CAD,buy,0.08,8000.0,42.2,-3.18,763.7,81.2.247.253,0,
TE_008937,2025-03-20 13:40:24,user_0115,GBP/USD,buy,0.15,15000.0,23.5,0.89,22.5,64.18.214.27,0,
TE_017614,2025-03-20 13:45:33,user_0271,NZD/USD,buy,0.55,55000.0,57.4,-4.52,214.2,103.4.244.142,0,
TE_012031,2025-03-20 13:48:01,user_0474,USD/CAD,buy,0.16,16000.0,46.4,-0.3,157.9,103.21.147.91,1,brute_force_login|multi_ip_login
TE_004507,2025-03-20 13:48:20,user_0268,USD/CHF,buy,0.15,15000.0,64.2,-4.16,39.7,81.2.172.54,0,
TE_008935,2025-03-20 13:53:07,user_0115,NZD/USD,sell,0.33,33000.0,11.9,-3.19,645.5,64.18.214.27,0,
TE_009713,2025-03-20 13:56:46,user_0447,USD/JPY,sell,0.02,2000.0,12.6,1.04,30.4,103.4.31.60,1,device_switching
TE_018106,2025-03-20 13:56:55,user_0256,USD/CAD,buy,0.27,27000.0,48.5,-8.64,311.7,72.34.221.214,0,
TE_002420,2025-03-20 13:58:26,user_0446,USD/JPY,buy,0.1,10000.0,28.8,3.46,55.2,72.34.8.197,1,single_instrument
TE_002056,2025-03-20 13:58:55,user_0228,USD/JPY,buy,0.28,28000.0,31.5,-1.53,1312.6,81.2.196.47,0,
TE_012465,2025-03-20 13:59:07,user_0089,USD/CHF,buy,0.1,10000.0,44.4,-1.15,23.4,81.2.247.253,0,
TE_011876,2025-03-20 13:59:17,user_0214,EUR/GBP,buy,0.22,22000.0,8.6,-5.39,185.5,103.4.74.216,0,
TE_026564,2025-03-20 14:00:22,user_0419,AUD/USD,sell,0.14,14000.0,51.4,12.35,83.9,81.2.183.250,0,
TE_009885,2025-03-20 14:02:02,user_0489,AUD/USD,buy,0.52,52000.0,11.9,-22.31,1724.5,94.56.214.60,1,single_instrument|unusual_time_login
TE_011018,2025-03-20 14:04:42,user_0363,EUR/GBP,buy,0.52,52000.0,48.2,23.75,43.1,210.171.75.11,0,
TE_019813,2025-03-20 14:04:53,user_0283,USD/CAD,buy,0.25,25000.0,58.7,-0.41,415.9,103.21.104.171,0,
TE_018232,2025-03-20 14:07:59,user_0371,GBP/USD,sell,0.57,57000.0,33.3,-8.73,41.7,64.18.74.29,0,
TE_002129,2025-03-20 14:09:02,user_0379,AUD/USD,sell,0.13,13000.0,56.8,-4.01,34.4,210.171.63.237,0,
TE_021284,2025-03-20 14:10:28,user_0278,EUR/GBP,sell,0.25,25000.0,45.8,-0.27,50.6,103.4.161.60,0,
TE_011875,2025-03-20 14:12:31,user_0214,EUR/USD,sell,0.27,27000.0,22.8,32.05,47.6,103.4.74.216,0,
TE_005523,2025-03-20 14:22:09,user_0475,USD/CHF,sell,0.59,59000.0,12.9,227.66,326.5,81.2.51.42,1,consistent_profit|rapid_kyc_withdrawal
TE_023979,2025-03-20 14:23:25,user_0480,AUD/USD,sell,0.26,26000.0,43.4,51.24,2.9,85.214.106.40,1,latency_arbitrage
TE_015844,2025-03-20 14:25:15,user_0043,GBP/USD,sell,0.11,11000.0,40.2,1.44,186.2,81.2.27.23,0,
TE_010933,2025-03-20 14:25:36,user_0023,NZD/USD,buy,0.1,10000.0,61.6,-4.76,127.1,94.56.111.205,0,
TE_016026,2025-03-20 14:36:26,user_0495,GBP/USD,sell,0.29,29000.0,42.6,12.47,248.6,85.214.209.60,1,device_switching|multi_ip_login
TE_010265,2025-03-20 14:36:34,user_0069,USD/CHF,sell,0.57,57000.0,15.6,33.91,416.2,64.18.107.123,0,
TE_014821,2025-03-20 14:37:43,user_0314,USD/CAD,buy,0.11,11000.0,31.9,-3.86,2536.2,72.34.166.22,0,
TE_015950,2025-03-20 14:41:25,user_0312,USD/CAD,buy,0.34,34000.0,14.0,1.99,230.1,103.4.145.18,0,
TE_019812,2025-03-20 14:47:03,user_0283,USD/CHF,sell,0.25,25000.0,42.8,5.42,490.0,103.21.104.171,0,
TE_015568,2025-03-20 14:47:30,user_0218,EUR/USD,sell,0.58,58000.0,51.4,-4.77,32.5,85.214.116.52,0,
TE_022361,2025-03-20 14:49:54,user_0262,USD/CHF,sell,0.19,19000.0,22.8,-5.13,137.0,210.171.61.153,0,
TE_003895,2025-03-20 14:55:50,user_0471,NZD/USD,sell,0.05,5000.0,34.2,-3.0,9.0,210.171.103.228,1,single_instrument|volume_spike
TE_015088,2025-03-20 14:56:01,user_0415,USD/JPY,buy,0.29,29000.0,39.2,6.25,681.8,94.56.214.65,0,
TE_018104,2025-03-20 14:58:14,user_0256,USD/CAD,sell,0.34,34000.0,18.0,-8.58,2382.7,72.34.221.214,0,
TE_020208,2025-03-20 14:58:15,user_0105,USD/CAD,sell,0.15,15000.0,6.2,-1.74,108.3,103.4.76.129,0,
TE_001695,2025-03-20 15:01:38,user_0488,GBP/USD,buy,0.13,13000.0,55.2,-7.47,400.6,103.21.93.2,1,structuring
TE_019432,2025-03-20 15:04:28,user_0153,USD/CAD,sell,0.54,54000.0,34.0,-14.41,71.6,103.4.212.118,0,
TE_021155,2025-03-20 15:06:11,user_0246,USD/JPY,buy,0.27,27000.0,46.5,-21.83,169.1,103.21.139.165,0,
TE_011460,2025-03-20 15:09:02,user_0173,EUR/USD,buy,0.1,10000.0,17.5,8.13,71.4,85.214.254.202,0,
TE_008934,2025-03-20 15:10:23,user_0115,GBP/USD,sell,0.18,18000.0,57.2,7.39,98.1,64.18.214.27,0,
TE_026538,2025-03-20 15:11:12,user_0113,EUR/GBP,sell,0.33,33000.0,35.4,-6.37,3.1,103.21.244.235,0,
TE_011743,2025-03-20 15:13:44,user_0497,AUD/USD,buy,0.54,54000.0,20.8,80.83,242.9,103.4.181.155,1,consistent_profit|multi_ip_login
TE_002473,2025-03-20 15:16:01,user_0114,NZD/USD,sell,0.36,36000.0,33.3,1.45,24.1,85.214.152.142,0,
TE_024750,2025-03-20 15:24:08,user_0469,NZD/USD,sell,0.05,5000.0,47.8,38.99,1.6,85.214.227.190,1,latency_arbitrage|structuring
TE_016692,2025-03-20 15:25:33,user_0398,NZD/USD,buy,0.16,16000.0,33.0,-8.74,84.6,94.56.187.89,0,
TE_006968,2025-03-20 15:28:44,user_0259,EUR/GBP,buy,0.53,53000.0,26.1,-33.07,303.0,210.171.17.189,0,
TE_004559,2025-03-20 15:30:11,user_0081,USD/CAD,sell,0.63,63000.0,12.3,-33.27,435.0,81.2.157.233,0,
TE_009712,2025-03-20 15:34:15,user_0447,NZD/USD,sell,0.01,1000.0,41.0,0.35,833.8,103.4.31.60,1,device_switching
TE_013077,2025-03-20 15:37:36,user_0200,USD/CAD,sell,0.03,3000.0,28.6,-0.4,282.9,103.4.81.113,0,
TE_025946,2025-03-20 15:38:47,user_0288,USD/JPY,buy,0.1,10000.0,23.3,5.1,163.5,210.171.94.129,0,
TE_023983,2025-03-20 15:42:58,user_0480,USD/CAD,sell,0.41,41000.0,7.2,20.08,0.3,85.214.139.6,1,latency_arbitrage
TE_023972,2025-03-20 15:50:19,user_0480,USD/JPY,sell,0.38,38000.0,25.2,35.67,4.4,85.214.139.6,1,latency_arbitrage
TE_022438,2025-03-20 15:56:00,user_0165,USD/CHF,buy,0.29,29000.0,53.2,-9.76,193.9,94.56.19.74,0,
TE_023982,2025-03-20 16:00:06,user_0480,AUD/USD,sell,0.73,73000.0,9.7,58.9,2.2,85.214.139.6,1,latency_arbitrage
TE_014818,2025-03-20 16:01:12,user_0314,EUR/GBP,sell,0.19,19000.0,18.3,2.74,39.6,72.34.166.22,0,
TE_023986,2025-03-20 16:02:45,user_0480,USD/JPY,sell,0.73,73000.0,47.1,16.79,2.2,85.214.139.6,1,latency_arbitrage
TE_008936,2025-03-20 16:07:09,user_0115,USD/CHF,buy,0.31,31000.0,43.3,-2.91,870.5,64.18.214.27,0,
TE_007145,2025-03-20 16:13:02,user_0171,USD/CAD,sell,0.04,4000.0,22.0,-3.75,78.8,210.171.244.244,0,
TE_026330,2025-03-20 16:16:40,user_0180,USD/CHF,sell,0.16,16000.0,46.2,-3.77,5.5,103.21.60.153,0,
TE_015087,2025-03-20 16:22:23,user_0415,USD/CAD,buy,0.32,32000.0,45.8,-13.59,585.5,94.56.214.65,0,
TE_017613,2025-03-20 16:22:30,user_0271,GBP/USD,buy,0.47,47000.0,28.5,15.53,1906.7,103.4.244.142,0,
TE_002126,2025-03-20 16:23:26,user_0379,GBP/USD,buy,0.37,37000.0,25.4,5.4,176.0,210.171.63.237,0,
TE_014667,2025-03-20 16:28:39,user_0191,USD/CAD,buy,0.36,36000.0,33.1,14.99,382.3,64.18.242.238,0,
TE_024749,2025-03-20 16:30:41,user_0469,EUR/GBP,sell,0.03,3000.0,13.5,50.37,4.8,85.214.227.190,1,latency_arbitrage|structuring
TE_002128,2025-03-20 16:45:52,user_0379,USD/JPY,buy,0.3,30000.0,57.9,-5.72,191.2,210.171.63.237,0,
TE_004509,2025-03-20 16:47:27,user_0268,GBP/USD,buy,0.5,50000.0,37.1,-9.8,236.8,81.2.172.54,0,
TE_024562,2025-03-20 16:49:10,user_0287,USD/CAD,buy,0.05,5000.0,15.1,-1.48,1507.0,81.2.135.196,0,
TE_015566,2025-03-20 16:57:28,user_0218,EUR/USD,buy,0.76,76000.0,30.7,-1.9,42.7,85.214.116.52,0,
TE_008853,2025-03-20 16:59:54,user_0452,USD/JPY,sell,0.02,2000.0,27.6,0.24,90.1,72.34.84.132,1,structuring
TE_002127,2025-03-20 17:01:12,user_0379,EUR/USD,sell,0.3,30000.0,60.5,-28.23,89.4,210.171.63.237,0,
TE_026331,2025-03-20 17:01:26,user_0180,USD/JPY,sell,0.12,12000.0,52.7,-2.11,416.3,103.21.60.153,0,
